id,budget,company,country,director,genre,domestic_revenue_usd,name,rating,released,runtime,score,star,votes,writer,year,rank,total_revenue_usd,international_revenue_usd
4264,32000000,EuropaCorp,France,Louis Leterrier,Action,43095600,Transporter 2,PG-13,9/2/2005,87,6.3,Jason Statham,167685,Luc Besson,2005,1841,89083229,45987629
2457,40000000,New Line Cinema,USA,Mark A.Z. Dippé,Action,54967359,Spawn,R,8/1/1997,96,5.2,John Leguizamo,56225,Todd McFarlane,1997,1858,87840042,32872683
3349,107000000,Columbia Pictures Corporation,USA,Michael Mann,Biography,58203105,Ali,R,12/25/2001,157,6.8,Will Smith,83314,Gregory Allen Howard,2001,1859,87812729,29609624
4513,0,Canal+ España,Spain,Pedro Almodóvar,Comedy,12899867,Volver,R,1/26/2007,121,7.6,Penélope Cruz,81978,Pedro Almodóvar,2006,1902,85585177,72685310
6673,20000000,Allison Shearmur Productions,USA,Henry Joost,Adventure,38562379,Nerve,PG-13,7/27/2016,96,6.6,Emma Roberts,81127,Jeanne Ryan,2016,1912,85251425,46689046
6385,30000000,Black Label Media,USA,Denis Villeneuve,Action,46889293,Sicario,R,10/2/2015,121,7.6,Emily Blunt,257207,Taylor Sheridan,2015,1920,84872444,37983151
5968,30000000,Metro-Goldwyn-Mayer (MGM),USA,Kimberly Peirce,Drama,35266619,Carrie,R,10/18/2013,100,5.9,Chloë Grace Moretz,115826,Lawrence D. Cohen,2013,1921,84790678,49524059
4623,65000000,Paramount Pictures,USA,David Fincher,Crime,33080084,Zodiac,R,3/2/2007,157,7.7,Jake Gyllenhaal,343160,James Vanderbilt,2007,1922,84785914,51705830
4740,20000000,TriStar Pictures,USA,Mennan Yapo,Drama,47852604,Premonition,PG-13,3/16/2007,96,5.9,Sandra Bullock,65327,Bill Kelly,2007,1933,84297309,36444705
5476,50000000,Twentieth Century Fox Film Corporation,USA,Tom Dey,Comedy,33644788,Marmaduke,PG,6/4/2010,100,4.2,Owen Wilson,12104,Tim Rasmussen,2010,1938,83761844,50117056
3086,0,Columbia Pictures Corporation,UK,Guy Ritchie,Comedy,30328156,Snatch,R,1/19/2001,104,8.3,Jason Statham,654846,Guy Ritchie,2000,1941,83557872,53229716
3317,53000000,Apostle,USA,Ted Demme,Biography,52990775,Blow,R,4/6/2001,124,7.6,Johnny Depp,210713,Bruce Porter,2001,1944,83282296,30291521
5773,45000000,Ixtlan,USA,Oliver Stone,Crime,47382068,Savages,R,7/6/2012,131,6.5,Aaron Taylor-Johnson,109373,Shane Salerno,2012,1950,82966152,35584084
4554,50000000,Warner Bros.,USA,Richard Loncraine,Crime,48751189,Firewall,PG-13,2/10/2006,105,5.8,Harrison Ford,51779,Joe Forte,2006,1953,82751189,34000000
5757,3000000,Alliance Films,USA,Scott Derrickson,Horror,48086903,Sinister,R,10/12/2012,110,6.8,Ethan Hawke,177787,Scott Derrickson,2012,1956,82515113,34428210
2694,30000000,PolyGram Filmed Entertainment,UK,Shekhar Kapur,Biography,30082699,Elizabeth,R,2/19/1999,124,7.5,Cate Blanchett,80195,Michael Hirst,1998,1966,82150642,52067943
4038,100000000,Warner Bros.,USA,Pitof,Action,40202379,Catwoman,PG-13,7/23/2004,104,3.3,Halle Berry,93348,Bob Kane,2004,1968,82102379,41900000
5563,35000000,Lionsgate,USA,John Singleton,Action,28087155,Abduction,PG-13,9/23/2011,106,5.1,Taylor Lautner,68380,Shawn Christensen,2011,1970,82087155,54000000
4194,4800000,Hostel LLC,USA,Eli Roth,Horror,47326473,Hostel,R,1/6/2006,94,5.9,Jay Hernandez,147832,Eli Roth,2005,1971,81979826,34653353
5837,39000000,Walt Disney Pictures,USA,Tim Burton,Animation,35291068,Frankenweenie,PG,10/5/2012,87,7,Winona Ryder,81006,Leonard Ripps,2012,1978,81491068,46200000
3776,68000000,Castle Rock Entertainment,USA,Lawrence Kasdan,Drama,33715436,Dreamcatcher,R,3/21/2003,136,5.5,Morgan Freeman,80087,Stephen King,2003,1984,81240406,47524970
254,15000000,Metro-Goldwyn-Mayer (MGM),USA,Norman Jewison,Comedy,80640528,Moonstruck,PG,1/15/1988,102,7.1,Cher,38600,John Patrick Shanley,1987,1995,80640528,0
4639,15000000,Dimension Films,USA,Rob Zombie,Horror,58272029,Halloween,R,8/31/2007,109,6.1,Scout Taylor-Compton,93548,Rob Zombie,2007,1999,80460948,22188919
5387,20000000,Screen Gems,USA,John Luessenhop,Action,57744720,Takers,PG-13,8/27/2010,107,6.2,Chris Brown,49828,Peter Allen,2010,2001,80205382,22460662
5562,24000000,Paramount Pictures,USA,Craig Brewer,Comedy,51802742,Footloose,PG-13,10/14/2011,113,5.9,Kenny Wormald,40132,Dean Pitchford,2011,2005,80035402,28232660
4320,135000000,Columbia Pictures Corporation,USA,Rob Cohen,Action,32116746,Stealth,PG-13,7/29/2005,121,5,Josh Lucas,47130,W.D. Richter,2005,2017,79268322,47151576
5521,60000000,Screen Gems,USA,Scott Stewart,Action,29136626,Priest,PG-13,5/13/2011,87,5.7,Paul Bettany,102144,Cory Goodman,2011,2040,78309505,49172879
1921,0,British Broadcasting Corporation (BBC),UK,Antonia Bird,Drama,4176932,Priest,R,3/24/1995,105,7.1,Linus Roache,8634,Jimmy McGovern,1994,2040,78309505,74132573
755,17000000,Gordon Company,USA,Rod Daniel,Action,43247647,K-9,PG-13,4/28/1989,101,6,Jim Belushi,27310,Steven Siegel,1989,2042,78247647,35000000
5211,60000000,Universal Pictures,USA,Tony Gilroy,Comedy,40572825,Duplicity,PG-13,3/20/2009,125,6.2,Julia Roberts,43170,Tony Gilroy,2009,2044,78176181,37603356
4930,35000000,Regency Enterprises,USA,Alexandre Aja,Horror,30691439,Mirrors,R,8/15/2008,110,6.2,Kiefer Sutherland,91597,Alexandre Aja,2008,2048,78094714,47403275
5088,0,Dark Castle Entertainment,USA,Jaume Collet-Serra,Horror,41596251,Orphan,R,7/24/2009,123,7,Vera Farmiga,157791,David Leslie Johnson,2009,2051,77912251,36316000
3650,85000000,Material,USA,Tom Dey,Action,38082712,Showtime,PG-13,3/15/2002,95,5.5,Robert De Niro,54818,Jorge Saralegui,2002,2052,77885672,39802960
4219,52000000,Miramax,USA,Florent-Emilio Siri,Action,34639939,Hostage,R,3/11/2005,113,6.6,Bruce Willis,97552,Robert Crais,2005,2058,77663556,43023617
3591,115000000,Metro-Goldwyn-Mayer (MGM),USA,John Woo,Action,40914068,Windtalkers,R,6/14/2002,134,6,Nicolas Cage,58906,John Rice,2002,2059,77628265,36714197
4694,70000000,Paramount Pictures,USA,Lee Tamahori,Action,18211013,Next,PG-13,4/27/2007,96,6.2,Nicolas Cage,131848,Gary Goldman,2007,2060,77621983,59410970
3347,28000000,Miramax,USA,Peter Chelsom,Comedy,50294317,Serendipity,PG-13,10/5/2001,90,6.9,John Cusack,91590,Marc Klein,2001,2061,77516304,27221987
5207,18000000,Metro-Goldwyn-Mayer (MGM),USA,Kevin Tancharoen,Comedy,22455510,Fame,PG,9/25/2009,107,5,Kelsey Grammer,14706,Allison Burnett,2009,2065,77211836,54756326
6514,35000000,Fox 2000 Pictures,USA,Gil Kenan,Horror,47425125,Poltergeist,PG-13,5/22/2015,93,4.9,Sam Rockwell,47376,David Lindsay-Abaire,2015,2067,77142388,29717263
3646,12000000,Metro-Goldwyn-Mayer (MGM),USA,Tim Story,Comedy,75782105,Barbershop,PG-13,9/13/2002,102,6.3,Ice Cube,23871,Mark Brown,2002,2069,77063924,1281819
5504,15000000,FilmDistrict,USA,Nicolas Winding Refn,Crime,35060689,Drive,R,9/16/2011,100,7.8,Ryan Gosling,472901,Hossein Amini,2011,2070,76976666,41915977
4486,15000000,Universal Pictures,USA,Paul Greengrass,Drama,31567134,United 93,R,4/28/2006,111,7.6,David Alan Basche,87699,Paul Greengrass,2006,2072,76700659,45133525
3578,31000000,Beijing New Picture Film Co.,China,Yimou Zhang,Action,53710019,Hero,PG-13,8/27/2004,107,7.9,Jet Li,157335,Feng Li,2002,2094,76089199,22379180
1416,42000000,Columbia Pictures Corporation,USA,Stephen Frears,Comedy,19507345,Hero,PG-13,10/2/1992,119,6.5,Dustin Hoffman,18627,Laura Ziskin,1992,2094,76089199,56581854
441,15000000,"Geffen Company, The",USA,Tim Burton,Comedy,73707461,Beetlejuice,PG,3/30/1988,92,7.5,Alec Baldwin,206997,Michael McDowell,1988,2131,74270074,562613
694,31000000,Universal Pictures,USA,Steven Spielberg,Fantasy,43858790,Always,PG,12/22/1989,122,6.4,Richard Dreyfuss,23834,Jerry Belson,1989,2138,74134790,30276000
5171,20000000,Screen Gems,USA,Steve Shill,Drama,68261644,Obsessed,PG-13,4/24/2009,108,4.9,Beyoncé Knowles,24499,David Loughery,2009,2145,73830347,5568703
2901,80000000,Imagine Entertainment,USA,Ted Demme,Comedy,63844974,Life,R,4/16/1999,108,6.7,Eddie Murphy,36302,Robert Ramsey,1999,2150,73475268,9630294
5575,40000000,EuropaCorp,France,Olivier Megaton,Action,36665854,Colombiana,PG-13,8/26/2011,108,6.4,Zoe Saldana,81197,Luc Besson,2011,2188,71508440,34842586
3759,20000000,Walt Disney Pictures,USA,Andrew Davis,Adventure,67406573,Holes,PG,4/18/2003,117,7.1,Shia LaBeouf,63052,Louis Sachar,2003,2191,71406573,4000000
4054,25000000,Twentieth Century Fox Film Corporation,USA,Tim Story,Action,36611066,Taxi,PG-13,10/6/2004,97,4.4,Queen Latifah,35086,Luc Besson,2004,2193,71255003,34643937
2751,0,ARP Sélection,France,Gérard Pirès,Action,268254,Taxi,NOT RATED,11/20/1998,86,6.9,Samy Naceri,65651,Luc Besson,1998,2193,71255003,70986749
6158,30000000,Art Pictures Studio,Russia,Fedor Bondarchuk,Action,1013945,Stalingrad,R,10/10/2013,131,5.6,Mariya Smolnikova,13238,Sergey Snezhkin,2013,2264,68316452,67302507
1629,0,B.A. Produktion,Germany,Joseph Vilsmaier,Drama,77848,Stalingrad,NOT RATED,1/21/1993,134,7.5,Dominique Horwitz,25655,Jürgen Büscher,1993,2264,68316452,68238604
3133,31000000,New Line Cinema,USA,Gregory Hoblit,Crime,45010278,Frequency,PG-13,4/28/2000,118,7.4,Dennis Quaid,87828,Toby Emmerich,2000,2270,68106245,23095967
4980,0,Fandango,Italy,Matteo Garrone,Crime,1577639,Gomorrah,NOT RATED,4/10/2009,137,7,Gianfelice Imparato,40616,Roberto Saviano,2008,2271,68089668,66512029
4537,0,Beijing Film Studio,China,Ronny Yu,Action,24623719,Fearless,PG-13,9/22/2006,104,7.7,Jet Li,65534,Chris Chow,2006,2272,68072848,43449129
1634,0,Spring Creek Productions,USA,Peter Weir,Drama,6995302,Fearless,R,11/5/1993,122,7.1,Jeff Bridges,18643,Rafael Yglesias,1993,2272,68072848,61077546
4312,0,Prime Film Productions LLC,USA,Ben Younger,Comedy,22827153,Prime,PG-13,10/28/2005,105,6.2,Uma Thurman,36623,Ben Younger,2005,2275,67937494,45110341
5301,26000000,Bold Films,USA,Scott Stewart,Action,40168080,Legion,R,1/22/2010,100,5.2,Paul Bettany,85724,Peter Schink,2010,2276,67918658,27750578
3389,75000000,Metro-Goldwyn-Mayer (MGM),USA,Barry Levinson,Comedy,41575141,Bandits,PG-13,10/12/2001,123,6.5,Bruce Willis,59465,Harley Peyton,2001,2283,67631903,26056762
4331,20000000,Screen Gems,USA,Stephen Kay,Drama,46752382,Boogeyman,PG-13,2/4/2005,89,4.1,Barry Watson,27378,Eric Kripke,2005,2291,67192859,20440477
4746,25000000,Lionsgate,USA,Philip G. Atwell,Action,22466994,War,R,8/24/2007,103,6.3,Jet Li,76529,Lee Anthony Smith,2007,2293,67179155,44712161
5394,10000000,Rogue Pictures,USA,Colin Strause,Action,21371425,Skyline,PG-13,11/12/2010,97,4.4,Eric Balfour,78787,Joshua Cordes,2010,2297,66984887,45613462
6284,20000000,Pathé,UK,Ava DuVernay,Biography,52076908,Selma,PG-13,1/9/2015,128,7.5,David Oyelowo,69760,Paul Webb,2014,2301,66787908,14711000
278,20000000,Applied Action,USA,Tom Mankiewicz,Comedy,57387516,Dragnet,PG-13,6/26/1987,106,5.9,Dan Aykroyd,27387,Dan Aykroyd,1987,2303,66673516,9286000
303,0,Touchstone Pictures,USA,John Badham,Action,65673233,Stakeout,R,8/5/1987,117,6.6,Richard Dreyfuss,20039,Jim Kouf,1987,2328,65673233,0
3915,0,EuropaCorp,France,Gérard Krawczyk,Action,497208,Taxi 3,NOT RATED,1/29/2003,84,5.8,Samy Naceri,33795,Luc Besson,2003,2334,65497208,65000000
6634,1500000,A24,USA,Barry Jenkins,Drama,27850912,Moonlight,R,11/18/2016,111,7.5,Mahershala Ali,161857,Barry Jenkins,2016,2337,65336603,37485691
4791,0,Have No Fear Productions,USA,Frederik Du Chau,Action,43751706,Underdog,PG,8/3/2007,100,4.8,Peter Dinklage,16782,Adam Rifkin,2007,2338,65270477,21518771
267,0,Universal Pictures,USA,Matthew Robbins,Comedy,32945797,*batteries not included,PG,12/18/1987,106,6.6,Hume Cronyn,25330,Mick Garris,1987,2343,65088797,32143000
4047,28000000,Pop Pop Productions,Canada,Gavin O'Connor,Biography,64378093,Miracle,PG,2/6/2004,135,7.5,Kurt Russell,39178,Eric Guggenheim,2004,2361,64445708,67615
6681,24000000,Bron Studios,USA,Denzel Washington,Drama,57642961,Fences,PG-13,12/25/2016,139,7.2,Denzel Washington,62351,August Wilson,2016,2364,64414761,6771800
5547,30000000,Focus Features,USA,Joe Wright,Action,40259119,Hanna,PG-13,4/8/2011,111,6.8,Saoirse Ronan,166517,Seth Lochhead,2011,2378,63782078,23522959
5134,10000000,Lionsgate,USA,Lee Daniels,Drama,47395661,Precious,R,11/20/2009,110,7.3,Gabourey Sidibe,93354,Geoffrey Fletcher,2009,2382,63649529,16253868
5562,24000000,Paramount Pictures,USA,Craig Brewer,Comedy,51802742,Footloose,PG-13,10/14/2011,113,5.9,Kenny Wormald,40132,Dean Pitchford,2011,2386,63543328,11740586
1635,0,Warner Bros.,USA,Ivan Reitman,Comedy,63270710,Dave,PG-13,5/7/1993,110,6.8,Kevin Kline,42827,Gary Ross,1993,2396,63270710,0
6219,1000000,Bazelevs Production,USA,Levan Gabriadze,Drama,31537320,Unfriended,R,4/17/2015,83,5.6,Heather Sossaman,52922,Nelson Greaves,2014,2403,62882090,31344770
5382,10000000,Universal Pictures,USA,John Erick Dowdle,Horror,33583175,Devil,PG-13,9/17/2010,80,6.3,Chris Messina,112284,Brian Nelson,2010,2411,62695489,29112314
3847,18000000,Universal Pictures,USA,Bille Woodruff,Drama,30222640,Honey,PG-13,12/5/2003,94,5.3,Jessica Alba,38850,Alonzo Brown,2003,2421,62228395,32005755
6442,11000000,Wildgaze Films,UK,John Crowley,Drama,38317535,Brooklyn,PG-13,11/25/2015,117,7.5,Saoirse Ronan,99195,Nick Hornby,2015,2427,62076141,23758606
4383,35000000,Vanguard Animation,UK,Gary Chapman,Animation,19447478,Valiant,G,8/19/2005,76,5.6,Ewan McGregor,17195,George Webster,2005,2434,61746888,42299410
6480,15000000,Legendary Entertainment,USA,Michael Dougherty,Comedy,42592530,Krampus,PG-13,12/4/2015,98,6.2,Adam Scott,44393,Todd Casey,2015,2442,61548707,18956177
881,26000000,Columbia Pictures Corporation,USA,Joel Schumacher,Drama,61490000,Flatliners,R,8/10/1990,115,6.6,Kiefer Sutherland,67242,Peter Filardi,1990,2443,61489265,-735
884,20000000,Castle Rock Entertainment,USA,Rob Reiner,Crime,61276872,Misery,R,11/30/1990,107,7.8,James Caan,147278,Stephen King,1990,2451,61276872,0
3612,12000000,Fuzzy Bunny Films (I),USA,Tamra Davis,Comedy,37191304,Crossroads,PG-13,2/15/2002,93,3.4,Britney Spears,35300,Shonda Rhimes,2002,2456,61141030,23949726
60,0,Columbia Pictures Corporation,USA,Walter Hill,Drama,5839031,Crossroads,R,3/14/1986,99,7.1,Ralph Macchio,11415,John Fusco,1986,2456,61141030,55301999
1986,12000000,Paramount Pictures,USA,Amy Heckerling,Comedy,56631572,Clueless,PG-13,7/19/1995,97,6.8,Alicia Silverstone,136975,Amy Heckerling,1995,2461,60895179,4263607
3344,28000000,Paramount Pictures,Germany,Ben Stiller,Comedy,45172250,Zoolander,PG-13,9/28/2001,90,6.6,Ben Stiller,215281,Drake Sather,2001,2465,60780981,15608731
2203,7000000,PolyGram Filmed Entertainment,USA,Joel Coen,Crime,24611975,Fargo,R,4/5/1996,98,8.1,William H. Macy,500735,Ethan Coen,1996,2474,60611975,36000000
490,32000000,Paramount Pictures,USA,Richard Donner,Comedy,60328558,Scrooged,PG-13,11/23/1988,101,7,Bill Murray,68098,Mitch Glazer,1988,2482,60328558,0
5431,35000000,Walt Disney Pictures,USA,Randall Wallace,Biography,59713955,Secretariat,PG,10/8/2010,123,7.2,Diane Lane,22288,Mike Rich,2010,2483,60321861,607906
5898,11000000,Headline Pictures,UK,Dustin Hoffman,Comedy,18390117,Quartet,PG-13,3/1/2013,94,6.8,Maggie Smith,16807,Ronald Harwood,2012,2507,59520298,41130181
2258,45000000,American Zoetrope,USA,Francis Ford Coppola,Comedy,58620973,Jack,PG-13,8/9/1996,113,5.8,Robin Williams,49346,James DeMonaco,1996,2527,58620973,0
4495,40000000,Walt Disney Pictures,USA,Ericson Core,Biography,57789574,Invincible,PG,8/25/2006,105,7.1,Mark Wahlberg,55713,Brad Gann,2006,2528,58480828,691254
3507,0,Werner Herzog Filmproduktion,UK,Werner Herzog,Drama,80636,Invincible,PG-13,1/17/2002,133,6.5,Jouko Ahola,3695,Werner Herzog,2001,2528,58480828,58400192
4261,60000000,John Wells Productions,UK,Andrzej Bartkowiak,Action,28031250,Doom,R,10/21/2005,105,5.2,Karl Urban,92480,Dave Callaham,2005,2538,58072119,30040869
6056,15000000,Exclusive Media Group,USA,Ric Roman Waugh,Action,42930462,Snitch,PG-13,2/22/2013,112,6.5,Dwayne Johnson,69553,Justin Haythe,2013,2546,57824674,14894212
3382,35000000,Davis Entertainment,USA,David Mirkin,Comedy,40334024,Heartbreakers,PG-13,3/23/2001,123,6.2,Sigourney Weaver,46273,Robert Dunn,2001,2550,57756408,17422384
4063,25000000,New Line Cinema,USA,David R. Ellis,Action,32003620,Cellular,PG-13,9/10/2004,94,6.5,Kim Basinger,82822,Larry Cohen,2004,2552,57678321,25674701
3642,20000000,Fox 2000 Pictures,USA,Charles Stone III,Comedy,56398162,Drumline,PG-13,12/13/2002,118,5.7,Nick Cannon,29636,Shawn Schepps,2002,2556,57588485,1190323
4258,22000000,Di Bonaventura Pictures,USA,Mikael Håfström,Crime,36024076,Derailed,R,11/11/2005,108,6.6,Clive Owen,65085,Stuart Beattie,2005,2559,57479076,21455000
5477,0,Quad Productions,France,Pascal Chaumeil,Comedy,504030,Heartbreaker,NOT RATED,10/21/2011,105,6.8,Romain Duris,22456,Laurent Zeitoun,2010,2562,57457528,56953498
445,35000000,Metro-Goldwyn-Mayer (MGM),USA,Ron Howard,Action,57269863,Willow,PG,5/20/1988,126,7.3,Val Kilmer,86056,George Lucas,1988,2567,57269863,0
911,35000000,Davis Entertainment,USA,Stephen Hopkins,Action,30669413,Predator 2,R,11/21/1990,108,6.2,Danny Glover,117081,Jim Thomas,1990,2575,57120318,26450905
6224,65000000,Marcy Media,USA,Will Gluck,Comedy,85911262,Annie,PG,12/19/2014,118,5.3,Quvenzhané Wallis,28204,Will Gluck,2014,2578,57059003,-28852259
470,0,All Girl Productions,USA,Garry Marshall,Comedy,57041866,Beaches,PG-13,1/13/1989,123,6.8,Bette Midler,19613,Iris Rainer,1988,2579,57041866,0
4199,43000000,Twentieth Century Fox Film Corporation,Canada,Rob Bowman,Action,24409722,Elektra,PG-13,1/14/2005,97,4.8,Jennifer Garner,75843,Mark Steven Johnson,2005,2581,56995646,32585924
6733,50000000,Panorama Films,USA,Ben Stiller,Comedy,28848693,Zoolander 2,PG-13,2/12/2016,101,4.7,Ben Stiller,51053,Justin Theroux,2016,2585,56722693,27874000
1542,25000000,Hollywood Pictures,USA,George P. Cosmatos,Action,56505065,Tombstone,R,12/25/1993,130,7.8,Kurt Russell,103911,Kevin Jarre,1993,2591,56505065,0
3564,12000000,Handprint Entertainment,USA,Julie Taymor,Biography,25885000,Frida,R,11/22/2002,123,7.4,Salma Hayek,66915,Hayden Herrera,2002,2599,56298474,30413474
2817,19000000,Twentieth Century Fox Film Corporation,USA,Dean Semler,Thriller,8041665,Firestorm,R,1/9/1998,89,4.6,Howie Long,3270,Chris Soth,1998,2610,55754766,47713101
4043,80000000,Columbia Pictures Corporation,USA,James L. Brooks,Comedy,42044321,Spanglish,PG-13,12/17/2004,131,6.4,Adam Sandler,69272,James L. Brooks,2004,2621,55470154,13425833
5756,26000000,The Weinstein Company,USA,John Hillcoat,Crime,37400127,Lawless,R,8/29/2012,116,7.3,Tom Hardy,199327,Nick Cave,2012,2623,55404207,18004080
3431,94000000,Franchise Pictures,USA,Renny Harlin,Action,32616869,Driven,PG-13,4/27/2001,116,4.5,Sylvester Stallone,35770,Jan Skrentny,2001,2647,54744738,22127869
4912,20000000,Focus Features,USA,Gus Van Sant,Biography,31841299,Milk,R,1/30/2009,128,7.6,Sean Penn,145398,Dustin Lance Black,2008,2655,54589558,22748259
5129,80000000,The Weinstein Company,UK,Rob Marshall,Drama,19664021,Nine,PG-13,12/25/2009,118,5.8,Daniel Day-Lewis,39041,Michael Tolkin,2009,2667,54004950,34340929
2056,58000000,Constellation Entertainment,Germany,Sydney Pollack,Comedy,53672080,Sabrina,PG,12/15/1995,127,6.3,Harrison Ford,31451,Samuel A. Taylor,1995,2675,53696278,24198
3223,35000000,Miramax,USA,Don Roos,Drama,36779296,Bounce,PG-13,11/17/2000,106,5.7,Ben Affleck,18326,Don Roos,2000,2679,53425292,16645996
6511,10000000,Entertainment One,USA,Ciarán Foy,Horror,27736779,Sinister 2,R,8/21/2015,97,5.3,James Ransone,33723,Scott Derrickson,2015,2683,53329150,25592371
3867,35000000,Revolution Studios,USA,Michael Tollin,Biography,52277485,Radio,PG,10/24/2003,109,6.9,Cuba Gooding Jr.,33842,Mike Rich,2003,2687,53293628,1016143
900,31000000,Hollywood Pictures,USA,Frank Marshall,Comedy,53208180,Arachnophobia,PG-13,7/18/1990,103,6.4,Jeff Daniels,53559,Don Jakoby,1990,2690,53208180,0
4981,35000000,Screen Gems,USA,Gregory Hoblit,Crime,28687835,Untraceable,R,1/25/2008,101,6.2,Diane Lane,42864,Robert Fyvolent,2008,2696,52933513,24245678
6229,15000000,Bob Industries,USA,Jean-Marc Vallée,Adventure,37880356,Wild,R,12/19/2014,115,7.1,Reese Witherspoon,98839,Nick Hornby,2014,2706,52501541,14621185
3669,60000000,Universal Pictures,USA,Tom Shadyac,Drama,30063805,Dragonfly,PG-13,2/22/2002,104,6.1,Kevin Costner,33117,Brandon Camp,2002,2712,52323400,22259595
4300,57000000,Paramount Pictures,USA,Cameron Crowe,Comedy,26838389,Elizabethtown,PG-13,10/14/2005,123,6.4,Orlando Bloom,61111,Cameron Crowe,2005,2723,52164016,25325627
903,0,Columbia Pictures Corporation,USA,Penny Marshall,Biography,52096475,Awakenings,PG-13,1/11/1991,121,7.8,Robert De Niro,101286,Oliver Sacks,1990,2725,52096475,0
3583,38000000,Columbia Pictures Corporation,USA,Michael Apted,Crime,40007742,Enough,PG-13,5/24/2002,115,5.7,Jennifer Lopez,32959,Nicholas Kazan,2002,2734,51806184,11798442
4929,20000000,Goodspeed Productions,USA,John Patrick Shanley,Drama,33422556,Doubt,PG-13,12/25/2008,104,7.5,Meryl Streep,105844,John Patrick Shanley,2008,2740,51699984,18277428
4924,32000000,Paramount Vantage,USA,Edward Zwick,Action,28644813,Defiance,R,1/16/2009,137,7.2,Daniel Craig,123415,Clayton Frohman,2008,2754,51262751,22617938
4315,45000000,EuropaCorp,France,Louis Leterrier,Action,24520892,Unleashed,R,5/13/2005,103,7,Jet Li,89513,Luc Besson,2005,2768,50871113,26350221
2500,36000000,Dino De Laurentiis Company,USA,Jonathan Mostow,Action,50129186,Breakdown,R,5/2/1997,93,6.9,Kurt Russell,40913,Jonathan Mostow,1997,2801,50159144,29958
2686,40000000,New Line Cinema,USA,Gary Ross,Comedy,40568025,Pleasantville,PG-13,10/23/1998,124,7.5,Tobey Maguire,108475,Gary Ross,1998,2823,49805462,9237437
4267,7000000,Sony Pictures Classics,USA,Bennett Miller,Biography,28747570,Capote,R,2/3/2006,114,7.4,Philip Seymour Hoffman,108050,Dan Futterman,2005,2847,49327405,20579835
6485,30000000,Warner Bros.,USA,Doug Ellin,Comedy,32361416,Entourage,R,6/3/2015,104,6.6,Adrian Grenier,66336,Doug Ellin,2015,2850,49263404,16901988
1152,30000000,TriStar Pictures,USA,Barry Levinson,Biography,49114016,Bugsy,R,12/20/1991,136,6.8,Warren Beatty,22209,James Toback,1991,2853,49114016,0
32,25000000,Warner Bros.,USA,George P. Cosmatos,Action,49042224,Cobra,R,5/23/1986,87,5.7,Sylvester Stallone,54851,Paula Gosling,1986,2858,49042224,0
6168,3300000,Bold Films,USA,Damien Chazelle,Drama,13092000,Whiplash,R,1/23/2015,107,8.5,Miles Teller,503754,Damien Chazelle,2014,2860,48982041,35890041
918,16000000,Renaissance Pictures,USA,Sam Raimi,Action,33878502,Darkman,R,8/24/1990,96,6.4,Liam Neeson,50571,Sam Raimi,1990,2866,48878502,15000000
5132,38000000,Summit Entertainment,USA,Paul McGuigan,Action,31806100,Push,PG-13,2/6/2009,111,6.1,Camilla Belle,95423,David Bourla,2009,2867,48858618,17052518
6453,35000000,"Cantillon Company, The",UK,Peter Landesman,Biography,34531832,Concussion,PG-13,12/25/2015,123,7.1,Will Smith,64629,Peter Landesman,2015,2873,48623572,14091740
6146,0,93 Films,USA,Stacie Passon,Drama,38361,Concussion,R,3/6/2015,96,5.7,Robin Weigert,3324,Stacie Passon,2013,2873,48623572,48585211
4964,8000000,Regency Enterprises,USA,Masayuki Ochiai,Horror,25926543,Shutter,PG-13,3/21/2008,85,5.2,Joshua Jackson,28640,Luke Dawson,2008,2875,48555306,22628763
5947,23000000,Annapurna Pictures,USA,Spike Jonze,Drama,25568251,Her,R,1/10/2014,126,8,Joaquin Phoenix,404796,Spike Jonze,2013,2877,48517427,22949176
2877,37000000,Ghoulardi Film Company,USA,Paul Thomas Anderson,Drama,22455976,Magnolia,R,1/7/2000,188,8,Tom Cruise,253771,Paul Thomas Anderson,1999,2879,48451803,25995827
6038,22000000,Open Road Films (II),USA,Gary Fleder,Action,19783777,Homefront,R,11/27/2013,100,6.5,Jason Statham,90430,Sylvester Stallone,2013,2880,48449416,28665639
5126,30000000,Focus Features,USA,Shane Acker,Animation,31743332,9,PG-13,9/9/2009,79,7.1,Elijah Wood,117268,Pamela Pettler,2009,2882,48428063,16684731
6211,11000000,Aldamisa Entertainment,USA,Jon Favreau,Comedy,30640336,Chef,R,5/30/2014,114,7.3,Jon Favreau,156375,Jon Favreau,2014,2883,48428048,17787712
5696,40000000,Warner Bros.,USA,Jason Winer,Comedy,33035397,Arthur,PG-13,4/8/2011,110,5.7,Russell Brand,47103,Peter Baynham,2011,2896,48147945,15112548
6223,4000000,IFC Productions,USA,Richard Linklater,Drama,25379975,Boyhood,R,8/15/2014,165,7.9,Ellar Coltrane,293068,Richard Linklater,2014,2898,48137666,22757691
6182,8500000,Bold Films,USA,Dan Gilroy,Crime,32381218,Nightcrawler,R,10/31/2014,118,7.9,Jake Gyllenhaal,347271,Dan Gilroy,2014,2931,47398992,15017774
6509,60000000,OddLot Entertainment,UK,David Koepp,Action,7605668,Mortdecai,R,1/23/2015,107,5.5,Johnny Depp,54191,Eric Aronson,2015,2941,47275695,39670027
